city,country,temperature_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,pressure_hpa,humidity_percent,wind.speed_m_s,wind.gust_m_s,clouds_percent,wind_dir_sin,wind_dir_cos,hour_of_day,is_daytime,weather.main
panaji,IN,27.703822177796262,31.36799950467138,21.88446859453377,21.956242168667412,985.3325925073704,47.29269986840748,13.10375271034814,5.612739960825879,79.96698273281933,-0.9516381085482898,-0.8786800872166737,5,0,clear sky
kolkata,IN,32.846246442283274,14.241411364002424,13.808136061939914,27.42007303212762,1028.9955199132105,95.90699803346408,11.670053399952188,9.652659655548682,42.623978906536344,0.32324894931104836,0.9835743174865953,20,1,snow
hyderabad,IN,10.330400750068224,38.82007342703672,13.393846275542085,23.520698192182326,1022.241951759317,82.06170226245058,10.864287402430936,6.4288201047762055,40.264507923525436,-0.4006912639198813,0.5461408143174517,17,1,scattered clouds
mumbai,IN,26.640810569411734,34.08434193117017,29.082208791369577,31.80686511837264,994.2017457672491,68.24593680316484,5.025389137714916,15.611195968811701,18.364222065603354,-0.6894126971216472,0.8484240767187287,5,1,mist
kolkata,IN,23.206651787684955,24.427413843763485,28.305268590848762,32.19704950741787,1009.0351351715075,14.0337109457143,14.342656625699352,13.02878677020636,3.83290863007566,-0.5730278130595592,-0.36851059070934705,12,1,scattered clouds
hyderabad,IN,21.65968004630541,22.21694203231534,31.872661362634506,36.99752326066566,1002.2281112385804,24.05007509335477,13.64298675333849,15.185958465731456,93.41987441149013,0.06031640076153956,0.7008155336567357,23,0,shower rain
pune,IN,26.609356539977046,35.22290180462413,25.48197000265497,35.19424704592765,1026.5458134494213,71.90551226024502,10.497747812509694,1.1719721672940553,46.0066276183096,-0.18819063509446582,-0.20888637955775188,23,1,mist
thiruvananthapuram,IN,39.05293827677409,30.44185178446011,18.206795235668665,41.24341383054042,1028.8591329236501,76.69820178693378,5.203211729319516,7.596038605494957,1.55637638317504,-0.8441319204003359,0.9656328710184153,13,1,rain
lucknow,IN,11.662989668237016,21.548317199817824,29.293951638761037,29.293951638761037,1045.8747211742343,57.76226278176085,13.807444029977674,1.3455917058233458,85.62180022553349,-0.41304899511402793,0.21977001581308542,15,1,broken clouds
pune,IN,28.327225664751897,31.320416838137174,23.501616442353495,38.4573277406779,1017.4535062455375,87.57467513859515,7.177013924345513,18.773916765343316,89.52438230028962,-0.17733067791531518,-0.821164071632337,17,0,rain
mumbai,IN,18.94117996283353,13.989486565382457,23.592045090584197,40.30695916660423,1030.7781808090244,63.27483643124817,14.201670222863138,0.9844919478539338,26.994655182797178,0.9382426746615928,-0.8899628653968855,3,1,clear sky
chennai,IN,13.796864095202771,36.88188858483991,15.269791296473427,27.61412538512713,984.4433456732348,94.81241123156191,14.20745139706652,4.611481699394235,62.07752207841545,0.6721452048332007,-0.7973011501111682,7,1,shower rain
delhi,IN,17.684526555212464,21.935532418656475,28.40142914155841,28.40142914155841,1047.5664203874567,90.00936075711827,11.460220090258419,6.3593708781335145,52.234676763239385,0.7852241614186554,0.4499069333991276,12,0,snow
jaipur,IN,19.930487784846846,24.74241402038903,9.518794282633117,32.99491698571208,1021.1055200162517,79.61007655462056,2.105673862086714,12.652668621824192,61.57602211223341,-0.7340928258130279,0.828310193762536,19,0,snow
ahmedabad,IN,23.571002776197105,37.42669369005537,8.317893700068801,30.184443326331163,1030.1166385967967,60.96148215561654,7.950633881106971,18.491757918690784,80.51810335108158,-0.9862879408012672,-0.898921185245294,20,1,scattered clouds
kolkata,IN,39.39958321861328,22.412811678036306,7.6169527351667545,39.66079322749977,1042.8677599559983,46.648448949275945,8.708750007626117,9.123094061586539,91.35879882125792,-0.08861580445925475,0.1581212408883963,23,1,shower rain
pune,IN,13.435185894069441,31.14401775722554,25.182641332197157,25.182641332197157,1028.3670166063193,11.366863369742696,13.359690761162584,15.811803441581723,17.462868990161972,-0.9651772898519406,0.43070313823867423,6,0,mist
chennai,IN,29.850799050745096,20.09041137216467,16.86045274911939,30.781159100179707,1039.3951647730798,18.1605968652055,1.07867738842918,19.581514962291177,3.1263054180739824,-0.748869887359131,-0.36948633886109056,16,1,snow
shimla,IN,17.511979415969208,15.496498883695324,25.75290649051639,30.129031504444207,1008.8197580939645,17.131765583247393,8.502907666289746,2.0541512310613075,30.94759937687337,-0.7648262725655248,-0.34272370223482274,20,0,thunderstorm
delhi,IN,21.513173739322276,36.452792814849886,29.485922481693045,29.485922481693045,1003.8257085283198,88.03068475388349,12.410909470390589,5.894728024197797,3.3563199202967575,0.5277735412100824,-0.9292560297650457,11,0,snow
srinagar,IN,26.027413321611494,18.464518994729342,8.46933434194598,31.10415573552751,993.6447055087198,11.15605280080042,13.41353369495299,17.424995513041093,57.703363904545256,0.3999831712450623,0.9314196349762034,23,0,rain
ahmedabad,IN,29.498562944976673,10.524061007311307,6.4316595110074815,26.532834789457226,993.7523041267107,18.526517844505836,14.277967291113768,16.790703346810048,89.7909360340344,0.941203601045394,0.6397883074480398,10,0,broken clouds
shimla,IN,28.97779804914991,10.621430278316634,16.43858794237906,28.793086076524332,1013.4782509567167,76.09872477304235,7.929544652821888,11.990818270505288,52.29290956262751,-0.6629321294749442,0.7689347300663035,11,1,rain
thiruvananthapuram,IN,18.7822464574948,36.0665192320854,31.767614554497534,31.767614554497534,1002.2663292392668,88.84390454036021,13.4969289188016,15.915318221752043,46.10038310936944,-0.11847407161683542,0.8008253413636879,0,1,snow
srinagar,IN,25.576209238103804,23.74028789329707,23.384085447794043,39.49007712363939,1019.3869194574246,22.28452048121308,4.406620369885085,11.836945216294115,27.188278306731316,0.49768327719872446,-0.9904107752486219,19,0,clear sky
kolkata,IN,26.996920096904212,16.746141374517908,26.87718688658461,39.46924093978816,1039.7273226959428,12.277997078172895,0.9220470527786534,16.482433838201803,43.02875355305519,0.9993778940115523,0.3601751899114293,14,1,mist
bengaluru,IN,17.126800437033097,40.4354618266436,20.33806457404503,43.79348812437482,1020.8917796664081,85.76885138420113,8.150735361869156,4.368582458467715,39.527346213695544,0.8054013652335631,-0.8187502364350929,12,1,mist
hyderabad,IN,10.784750269702595,12.487854204757404,22.006011959547262,30.847332047732014,1022.7502432372563,77.82836708257196,1.5205586444294383,14.553038700030228,70.00499823395116,-0.7132992059254653,0.9453681546479926,9,0,scattered clouds
bengaluru,IN,12.804038107133307,38.064987536303775,11.296121295533226,20.91431669074698,996.8056492997313,15.795978025435204,8.092248240623169,7.005014092075392,61.070401097584295,-0.8456009319824143,-0.16198300836713156,13,0,rain
shimla,IN,34.89766938950471,37.01844685846788,18.202686671414877,41.458506087960565,989.25843170019,65.11678611553513,5.979479342124284,3.658712764078089,29.073249002208435,-0.9765285429183976,-0.4230643140873597,21,0,broken clouds
thiruvananthapuram,IN,14.618897159995115,24.571468415843977,15.887340338701554,23.938771946246135,1035.651833588377,61.54328401922568,11.739389051682581,5.150610701031553,52.2183200547729,0.14107864132246392,0.6089400678479595,4,1,few clouds
hyderabad,IN,34.17858905132449,25.076092319902543,14.028469659652451,33.775961255469554,986.5382010403328,39.70809659428916,9.59706274336456,10.356761988835348,71.99237422698171,0.9999769745686341,0.7185042440562267,1,0,scattered clouds
thiruvananthapuram,IN,39.582024406288056,25.500701305058012,23.70964600252409,23.70964600252409,999.9205705885108,84.63047533957632,8.758113739700772,12.2555331302237,52.55451911760826,-0.9821308507736435,-0.872199693294484,13,0,shower rain
pune,IN,28.251526504495768,24.192291256963664,22.318706709099345,36.05124734714515,989.075996092567,31.91367119762448,5.667356439322818,11.395460803468875,87.71413588676778,-0.1956436547073337,0.7084672464199451,7,0,snow
chennai,IN,27.70512320949232,28.297919827445877,33.473359847265556,33.473359847265556,1016.7044038564861,28.242618893028038,12.875286679635476,14.604776272233352,79.47366674484947,0.7835935974591806,0.9837154008501052,4,0,broken clouds
jaipur,IN,17.079898177277126,39.51839018187637,16.71544918335914,33.2505851299819,1048.9965658834144,22.03674974804568,11.249395487237502,0.1740539049564882,69.18808893710764,0.8489247976671015,0.8936192736837485,2,1,shower rain
srinagar,IN,17.345186524285616,41.518509853617616,15.479013273085423,32.88153829549491,1039.7809917349807,19.120093809374865,9.302484723543536,1.7188712387490757,59.64430763511371,0.2225326571559847,-0.9855583215510219,23,0,broken clouds
hyderabad,IN,31.950387963624454,12.406681291263737,28.370608464137078,28.370608464137078,980.0898354260567,26.222922600950476,8.338087832740854,15.373212772975087,58.091399479652715,-0.1861671694862965,-0.6699854362482485,22,0,scattered clouds
lucknow,IN,31.808616061993,17.1355508716972,21.30463347035877,25.338708031122515,1010.4651906422355,54.27800055821868,0.7268523097767038,10.000968594120945,25.238055269816673,0.9149065832344644,-0.8976602208547868,11,0,thunderstorm
chennai,IN,23.26182131182669,12.106497489603054,21.842679429789797,21.842679429789797,981.0899026435437,82.12897456047284,9.769259563314664,15.139699454402525,54.31485927084096,0.6010118556539589,0.9988094115851837,14,1,broken clouds
kolkata,IN,19.740368690134034,39.93818146451521,26.023082095422527,26.023082095422527,1037.6114854515922,77.61728992155865,6.552574901758998,12.366870093326817,81.14229193338446,0.6128853377229986,0.942819216442312,19,0,broken clouds
mumbai,IN,12.984728009871178,28.307178433608225,16.396338953196903,42.627865867680754,1030.1819282984143,54.47080849009998,11.11069756265588,8.968334966645003,94.39842249063608,0.6798566382423636,-0.842484023717745,10,1,scattered clouds
ahmedabad,IN,20.87978098856865,40.31159920756265,6.382540884048171,33.898169914775366,987.7724330675286,67.11695577192816,4.554165505466382,2.1548039761514404,75.95877370149519,0.4251677607634936,-0.9578794066250466,1,1,shower rain
ahmedabad,IN,30.529859513658,36.09987298481571,11.535215672600788,38.200770165761256,1041.1402594032713,87.25158666183826,10.906787097259702,11.08896505792887,24.505585769047023,-0.9857751204233606,-0.9910062834950817,8,0,clear sky
mumbai,IN,29.188513738070682,15.338000221623783,21.398892660103414,43.90263818101627,1027.252820917463,56.58518296070613,12.425274976652801,12.083343466201173,54.301510419628826,-0.3234631832618638,-0.866198947224169,10,1,rain
srinagar,IN,30.212915038893236,35.75399875130361,22.755717159592027,39.293811028870664,1035.7907131624613,72.04982953072727,6.916798578454339,12.24317158052723,64.71559617952889,0.9954165487510533,-0.9891625093378911,9,0,rain
mumbai,IN,15.849902125630592,41.16640664504835,6.723786716747187,38.8132025094404,1008.4264051131538,28.05490513886635,2.3820783646573758,12.997520951423525,86.82295527237503,0.8715791844696296,0.9892296587053196,4,0,rain
thiruvananthapuram,IN,11.680069268170005,18.14453172916704,17.072475030886512,21.627506435557333,1010.1531678855395,57.277367145911164,6.969704723694444,13.297217192852655,3.1210692085482883,-0.38862407740171473,-0.9634869883434474,10,0,mist
delhi,IN,23.10864583251093,27.708742249176094,31.67288406427417,41.39573796728875,994.3826589019205,31.238791752630323,1.9619439858480554,13.50042682515457,85.73231991440005,0.9707522688142011,0.18635164146833244,10,1,few clouds
shimla,IN,14.4223835090195,15.069668780997741,16.270856577416705,22.940081947395008,1027.825660301995,20.54699058526453,13.488823430234467,4.05762886622939,47.3431110691316,0.9994373515454845,-0.07289328250515194,3,1,rain
chennai,IN,31.13216632487725,17.309855448095313,5.2091285236835825,33.67998126011403,999.9641094035045,15.62151155261775,5.6443365790212106,19.09665833122048,36.491318343052335,0.6111634504982622,-0.04114591021580934,1,0,mist
shimla,IN,37.13968187226489,20.790006234732477,6.5193158082717195,36.63646935668733,1010.0117528253422,98.81499427314284,13.943680737232889,7.986751128140068,81.66087094082636,-0.9886818190157481,0.9426599782998012,3,1,rain
jaipur,IN,15.65464149815916,19.93280966186123,22.763490899789026,22.763490899789026,1046.5697764990844,47.050844976898425,3.5850040399389034,19.256311297955794,13.229431128822222,0.9984582101603121,0.9990450802207674,7,1,scattered clouds
shimla,IN,19.97720475629871,11.247044345578292,13.675343811569984,33.812516147874405,988.3850600520682,40.33185127851962,8.501967635057424,4.021020934733612,94.81174260493059,0.49124115878975116,0.6553579584084683,14,0,rain
shimla,IN,24.139653823152052,23.16577844438816,22.710938656010594,30.68334384160263,1010.4842226876991,66.66082789598926,9.691824524833338,6.254243232382304,8.988870487874845,-0.05705473829355719,0.212607707565589,13,1,shower rain
thiruvananthapuram,IN,28.390418831559153,38.63783611730628,29.541785691517298,29.541785691517298,1025.5024598561145,28.367525713789632,7.4721127865851775,8.94141819577806,37.36829356270598,0.8839140830820306,0.17626532090492358,0,1,scattered clouds
shimla,IN,18.521813862391458,11.179258263225332,26.456105326543042,34.54436054793869,1025.8584064527734,61.880707493745746,12.9542567550331,17.753575382212702,17.91951052630443,-0.930486833284705,0.9988046067742452,13,0,broken clouds
ahmedabad,IN,39.992238167742784,13.689362305784918,11.39631668295738,24.980350562469106,1049.7211539659504,47.21945664375525,11.738064824640196,13.641898064619566,74.78824121269291,-0.9378991001547977,0.4430759706480164,4,1,shower rain
pune,IN,19.07579623614138,26.680670405734244,24.147719004270407,25.650092195770334,982.0216420364244,83.13858854261505,0.44033348563746133,1.432618954520215,37.556339016497816,0.9242625251170755,0.8350813948404131,9,1,scattered clouds
panaji,IN,11.45882414905833,24.147402489375917,20.806311218990032,20.806311218990032,1028.5902164722672,48.814147274436706,12.035783378544112,3.325107028635388,64.34831720163209,-0.9213259550437662,-0.8650375646004633,11,1,rain
shimla,IN,24.90310339381491,24.016485640258598,5.555981786891331,38.33724895084768,1045.1456639721423,76.5922796900893,2.6202768060197634,17.736887735578602,95.01087038730269,0.08833921451517623,0.20982300536395665,19,0,clear sky
jaipur,IN,25.132742381903107,27.261589473420006,9.068233482240142,24.67299838145765,1028.7513922845105,52.387993616303255,9.155937602761867,4.422632360130356,94.89105738692618,0.8802771865315404,0.864147355093985,0,0,mist
panaji,IN,12.742788065851277,20.15893579624177,6.298474685035423,23.756603471134564,1009.7792794157837,56.28664817349268,9.261392364740335,4.9289170692821145,86.98920740867237,0.6744172232876673,0.30582899037012345,20,0,mist
hyderabad,IN,23.86118028518667,29.305397793557265,20.455784324343732,41.091760656864516,987.4403469704572,27.366021465838894,4.510194780146446,17.462041790530364,78.1844179462262,0.29929509947016925,-0.1363146930515802,15,0,rain
kolkata,IN,32.02220593017634,19.899739748361956,17.141344590252487,29.52064492126324,992.0517830587963,87.35011617097466,14.784734695995125,8.1035510213586,34.7665799010461,0.7593834356812542,-0.028153080632068055,10,0,snow
assam,IN,11.152769369171757,30.901875266574073,19.566406099352466,36.26795317801751,998.2109739756031,85.7314839667618,0.8135563316085181,19.16481200396455,55.515718619773324,-0.4674245100927351,-0.8107951112886692,7,0,few clouds
shimla,IN,12.39215672288384,41.721465820812725,20.742191787205464,43.30889028872508,998.9914692629305,22.695755477852742,6.957872395230954,6.319644839355513,24.715742268923112,-0.30645868768064743,-0.9977442824487069,9,0,mist
hyderabad,IN,34.2157591120648,23.81703981329587,19.42007108737691,21.933989307613658,1038.8305279657084,52.95429285824133,13.377062157194846,1.314739690228428,94.68177540506446,0.986198634377826,0.9941347578322438,19,1,rain
shimla,IN,12.992906731085272,26.571827813796197,17.554999114005184,22.054537869937626,1014.717632691118,51.10656137023387,7.152312669894566,3.387062769593052,9.715385860644766,0.7557835486885254,-0.163580624073578,19,0,snow
thiruvananthapuram,IN,24.775953430289793,38.23843696128273,14.854466155882243,36.51458855977818,1029.8878478405045,31.833454647999815,1.4204467644865275,12.042485697709848,38.06735562377597,0.4666950276301034,-0.9423000585414871,20,1,scattered clouds
jaipur,IN,35.077287466178646,13.52918618955728,18.444764839876022,43.888074495276214,991.2633384167709,13.934631263352255,8.007998962313657,1.4564624241010904,85.34806944613055,0.9956037869300696,0.8900804433891748,11,0,scattered clouds
panaji,IN,36.501594611470665,17.29384503478894,25.862839478530077,41.30487908690523,1018.2426307855114,79.91483577907276,10.619844898696298,1.1527126703723933,83.92866327265521,0.9848341139444862,0.9748472143400752,0,1,clear sky
hyderabad,IN,31.162266219204515,33.7482491399884,24.884642556152432,32.58761549989272,981.8448736347931,53.919153477508104,4.49077672533898,16.664969503063777,83.72411199156853,-0.691639658187914,-0.10852807318944516,17,1,thunderstorm
hyderabad,IN,26.306189397252275,17.11827736831568,11.968784048662902,22.73333707544346,1016.1136254323576,45.6200558810034,0.21336200521113569,3.3785976722823885,89.3530167002887,0.947078817248775,0.8443722743457049,20,0,scattered clouds
srinagar,IN,35.53622156334232,12.878203880154704,18.351367329347738,36.04944404728445,1049.9233643424163,56.91950437930375,2.5704950914291502,12.219788472099697,11.09970916293188,-0.9571589007384471,-0.67163814949096,11,0,clear sky
thiruvananthapuram,IN,35.50632944805963,17.37592056212522,11.918792858664327,36.47048487594209,983.3925114195567,92.4929832879591,3.968947433787941,5.772745916670983,36.281616345286416,-0.8306719330965824,0.24182608522323354,12,0,clear sky
jaipur,IN,16.689234640299464,21.76082670849748,25.146964490654728,42.03747244758978,984.5456289197514,31.211264772497465,4.593985970368481,15.79357108454838,8.126966535837665,0.8832935881702731,0.05717843497492924,0,1,scattered clouds
ahmedabad,IN,36.76713746614319,18.108115035454446,33.479764550310676,34.852532377132434,1030.8503678471025,99.95795389014674,13.483830610448575,18.434950294403087,51.56735847437923,-0.5962853872235764,-0.9647209961533819,10,0,clear sky
bengaluru,IN,23.61605859987808,30.196380678649554,12.964195649182727,38.00593789209216,1020.6709575577048,99.95262679474807,9.312962449349024,11.955410561568103,49.78206712379514,-0.6609590663189351,-0.984281119052068,4,0,rain
srinagar,IN,26.969058061034318,27.465784453989496,22.437481838245247,27.017407578924715,1022.2605454578339,36.131450644950654,12.713261587091084,10.507929577531765,87.84098383249899,-0.08035921192483048,-0.9990600458972472,16,1,few clouds
delhi,IN,33.55020508624786,12.913723209902862,14.83068348327884,26.147472767004135,998.2736889756908,49.29100756724375,4.578934753555396,13.45831286872585,53.87398841152129,-0.9993877736419775,0.9696232250027198,2,1,clear sky
assam,IN,12.093984546842492,20.308228570121845,21.331186615641286,21.331186615641286,1036.1248440318313,40.45065945510197,4.24008430363349,12.453713828056966,7.426938800867367,-0.5781522760882635,-0.9105960746339963,0,1,clear sky
jaipur,IN,36.253629771474834,26.61434171239594,28.80298876474823,44.04235856290088,984.5466178553035,38.37194692177687,1.3145902682254396,17.94382354431342,76.32975622257814,0.7015098455787412,-0.0705607892929998,15,1,clear sky
srinagar,IN,11.054709761455042,39.47888320340114,10.613022777058628,30.383570616503935,988.5645723574933,12.810400008664486,1.8413925415534127,5.957615122173667,77.87847801035889,0.27833109477816037,0.9989258556305425,4,1,shower rain
ahmedabad,IN,30.935931860564327,15.67719735203956,20.52326622665118,20.52326622665118,984.838004446304,15.831121670690862,3.600109105959219,1.008991338914944,64.77383300263973,-0.8884830780919654,-0.2233821672625843,18,0,clear sky
lucknow,IN,17.37693800579443,40.08701133810722,5.291178812063864,41.632618212070135,1023.0826762240441,40.8193535505646,3.6997890179249664,19.617128349457815,43.45199643436622,-0.37880619312397307,0.962943756127365,4,1,snow
lucknow,IN,15.240980542626954,38.339959217836466,15.718652097771306,22.6461527993126,1039.4723461893025,45.908244748751486,6.64180253947791,14.413788930500209,41.986467634520295,-0.7672240638852037,-0.538005286643653,6,1,rain
assam,IN,25.663794802965306,10.770145227443372,17.281989056264116,30.79879117967992,994.7083919993115,26.630617619899166,3.366813999974557,11.27383794333467,10.342580906234755,0.8075331983574751,0.460174490653324,1,0,rain
lucknow,IN,14.264225607937533,38.181148110129755,25.533153363206406,33.57279662481206,1020.6296694429536,25.936104695684126,13.430492759338536,2.343911887879433,18.166543832124926,0.7406161042507703,-0.9982509050042846,16,0,clear sky
panaji,IN,39.78590300810657,23.057448550882164,14.38889235511346,27.952456896885405,1004.7142123130184,18.524906108040085,14.77333256951707,11.627368741691356,37.18879133669375,-0.9999994862943904,0.5201810774368846,13,0,mist
panaji,IN,20.663849207669358,40.43319654633676,34.74145661518439,37.61872080660534,1037.5503512416824,21.414095647817092,8.938450686132509,18.27948326057212,2.8997078000329135,-0.8221989845153518,-0.030000214127715315,22,1,mist
panaji,IN,15.225525642040502,22.15712514846577,18.282354780152566,33.24212517459033,991.955105788468,36.52306888748968,4.724518945515576,10.331877683800181,92.10408545910005,-0.9110463189002141,0.9007740895001093,11,1,rain
assam,IN,37.13815759338608,25.828283616637368,6.015043226010812,38.30374727908486,982.3710130414454,95.23239916166443,14.86404478738236,18.973732517407118,93.95862543514801,0.15360713468408949,-0.7498786119239281,19,1,few clouds
lucknow,IN,18.35395872746038,11.025192536631302,22.372291693915393,24.11935142386953,1038.504083257404,78.75078944087316,11.617303207677404,8.737865884826236,19.431061834478857,-0.3794932599974983,-0.9806906696831811,16,0,scattered clouds
ahmedabad,IN,27.991132402243007,31.592346678928447,10.801927024582639,20.566864735658683,1021.8413417548823,86.96136454606848,12.008812205698739,16.55582069318055,7.316703134261127,0.25990327244872047,0.022485984944995346,1,1,rain
shimla,IN,17.8487441887549,16.752423327595537,15.771098057395763,33.66094145412363,1005.7679269668407,46.379465717053925,14.633146022601444,15.417752190940794,40.23727702673779,0.7253708669259401,0.9324908432440188,7,1,snow
srinagar,IN,17.463911912594437,34.072622750250865,16.458892074717824,26.432353440552617,1031.7797328963013,47.319371800640766,2.203330143482358,7.592758215230688,8.495914070387723,0.5927287443997772,-0.15258956717058758,22,0,rain
assam,IN,19.03790193560088,34.05011158539032,23.42807518333764,42.12471514176907,1026.75495440323,10.9582327581045,1.8466228425923132,7.202023933937034,49.75063045760716,-0.2493709719512496,0.3819249146737309,21,1,few clouds
jaipur,IN,30.543862064504594,19.478734073601185,27.788235058375523,27.788235058375523,1016.4897672693719,47.126489081522465,2.950235825622027,16.957455975204706,31.81141653289633,0.16734852629912844,0.9514083017135866,17,0,few clouds
ahmedabad,IN,22.055190570697626,33.00713405780621,17.657000103805533,38.86588758049008,990.2365204051483,79.10316666608384,10.997015527188138,5.927217372448075,18.997445841009664,-0.9863848572796422,0.11647623360774141,15,1,thunderstorm
lucknow,IN,20.97147571537141,21.81614317280452,20.41492957087441,20.41492957087441,1022.3235355952743,76.34463162210203,8.094091914631614,8.707792998810014,85.84361034462195,0.8315070970851712,-0.9293986355301703,0,1,rain
shimla,IN,35.26325866387826,17.561395398113454,8.468104180128108,38.23067325194032,1045.3523259338938,97.77181441747041,6.47877081983775,19.740529390475462,75.09678808760101,-0.35535238732031216,-0.7533607469058979,19,1,mist
ahmedabad,IN,19.543322272249508,40.182025304008846,19.3299115812859,42.05263466923494,989.5487941240699,55.33041933031382,11.815476908996768,5.5089163336255105,51.08922817671504,-0.97609673744093,0.7537321344556248,16,1,mist
srinagar,IN,18.577613249188957,28.252548289816414,14.81969911531558,23.303948745439445,1017.3968183637922,64.13525663409959,13.30356576980517,15.053611729007159,93.44697378899095,0.7446836633482048,0.5943689900676353,11,0,rain
mumbai,IN,12.821794606857662,38.95128343753427,33.19763970153899,44.696228437124276,1005.026916763013,65.81150506270751,6.845070311160643,11.700534549942198,14.02635268197383,-0.901420727874597,0.7948729069810807,11,0,snow
panaji,IN,24.837693340294415,10.111736275295048,15.249011686195091,42.05234318542803,1024.4730124472044,21.99041857578912,9.374441361767097,8.996111029578612,0.6713224177690269,-0.7526554333010452,-0.9597187396581226,22,1,broken clouds
assam,IN,31.186389578951967,38.60347767978389,26.653721899090726,32.76399865208902,986.4951559509764,91.6841384818013,8.088993203245584,13.119369112797019,28.630197728118635,0.10141215846035374,-0.6163285378847966,21,1,few clouds
ahmedabad,IN,37.55104944250369,36.76016029988489,7.154567799560705,27.908868743960394,987.4483864277817,83.50533812595799,13.537970010489303,4.293730259006825,73.98388693453809,0.9994962303559274,0.4860633163296746,3,1,thunderstorm
lucknow,IN,19.630645788234,34.434726804367756,17.442198694316605,21.18113723371624,1034.53202190477,79.03400432824351,4.433675321762659,16.306168842253005,79.68519102449282,-0.4371366521197617,0.06049168223752939,1,0,scattered clouds
pune,IN,18.64887413662769,21.213522298114956,25.961619200867315,29.811619572820504,989.0538792992941,25.388854189384695,1.4720988519729017,1.1669948969474309,17.78141661546013,-0.5670887389331791,0.15229739398345737,7,0,clear sky
hyderabad,IN,24.767692191368333,34.12319913782931,22.274229908387525,22.274229908387525,1016.5990805580491,63.701194191201914,9.394652228908328,15.702764584757468,72.56412536627786,-0.214004282367265,0.4834471436662987,2,0,snow
shimla,IN,18.7272042198966,40.38993576222495,17.568857735849683,32.29417393105917,991.079112312669,47.17339639536577,5.40775681848605,4.449592881153233,12.064162589579174,0.9594990613728684,-0.9908211117057819,22,0,few clouds
jaipur,IN,18.16721627518134,35.260034476080286,5.832517939659153,30.598734973562003,992.085748349851,74.56098263540999,11.699076250668158,9.227592433270269,8.193925507982314,-0.45837833859712507,0.9675090235789479,19,0,broken clouds
jaipur,IN,33.99288228385719,36.79641011014026,7.3086465082267225,40.916192329097846,985.1238000737357,83.3335694670107,12.863360552284245,12.474600429649843,55.69774446920556,-0.2925199097782734,-0.3600938597721839,20,0,thunderstorm
mumbai,IN,17.99491600038536,14.721098849906024,10.499991406877827,22.61187042930576,1030.5786831898079,72.00888777081136,4.880548512133111,3.520443735566423,48.588739172651685,-0.3694551609634343,0.9437428423296724,20,1,scattered clouds
ahmedabad,IN,34.8380297455557,17.150110390059183,5.030483327782097,37.73876123365764,992.3742806206078,65.42010997078141,0.22795309533566066,12.173203947338017,67.68761697480782,-0.7677498564964074,-0.4899556074648572,0,0,thunderstorm
delhi,IN,22.59240924754618,16.975791394699833,17.13663297997998,20.983080235646224,999.580654041673,78.86529314736508,12.686544581487372,10.610422022406905,51.7361936731086,-0.10464961634595958,0.9997073003321766,13,1,mist
hyderabad,IN,17.37515013041553,21.284608996375336,16.447273531147687,36.38368981548568,1019.1404930253692,31.314643915159067,13.716841938460092,0.086319348073296,4.253671985527186,-0.9994522006452986,-0.7276819543121011,21,0,few clouds
ahmedabad,IN,16.51309688409671,28.694995881369714,25.816913391983565,25.816913391983565,991.8365848114302,30.917751999920377,11.638419345454823,10.77577954322309,80.54644837138828,-0.9676489450725285,0.8304690149423032,4,0,clear sky
ahmedabad,IN,26.23611297313895,29.720090458787244,29.734179735672758,34.903350446835105,999.2164343895352,78.27308764430113,3.41318755213671,13.888329157869926,28.857777596934476,0.9048609455879743,-0.07029032225444479,11,0,few clouds
mumbai,IN,22.23813455103523,11.613344180165416,17.761342915944383,44.25453533257239,1046.9536492099587,58.27076750654273,13.421790863311099,10.92003641833561,27.62806413836747,-0.5736839758448508,-0.3481562846717666,3,0,rain
delhi,IN,22.82224863712946,22.112040347940415,5.669011580619619,20.538716118048995,986.2337856818083,25.419646894838742,1.6293629316217877,18.115802439080575,30.280243999856626,0.9444193268444938,-0.6167607407303477,8,1,snow
chennai,IN,21.439319198562337,34.32673671015972,6.7055557281591796,32.347949290122514,1023.4647007953664,94.38574144633331,0.7074646139833068,12.92794770873467,82.35992509664115,0.8844635695419023,0.6502519010940596,15,0,shower rain
thiruvananthapuram,IN,18.42812315026656,12.42246835706225,6.731322016685336,42.70545430427194,995.6754908242552,71.83498336649811,9.459273561369992,17.536016110932092,85.48140204705018,0.042946227172183125,0.9676880747371646,12,0,scattered clouds
bengaluru,IN,36.459266654218226,27.803887886253168,11.886092703628062,28.87684176511044,988.0536894016224,96.09377292376745,12.739375546586484,6.926202217953281,52.15951349862663,-0.3612005726766783,0.3169448448913102,0,0,rain
lucknow,IN,11.4646612577611,41.84896772204655,17.681609681694624,37.09196362003546,1018.9379496839786,62.19877768177032,6.657472120757958,19.63300111176465,49.351168747247556,0.4492575690579718,0.41321827463611266,12,0,mist
mumbai,IN,12.372280629299443,31.110494065928226,15.247099085032739,32.92746010481011,1003.2500896356884,88.66429187919204,2.2722386079482777,1.9501860061361387,85.15788076283344,-0.10785897667649366,0.4195562245293125,14,1,thunderstorm
